train_number,train_type,run_date,month,day_of_week,station_code,station_index,km_from_origin,scheduled_arrival_hour,weather_condition,is_monsoon,congestion_level,block_section_occupancy,preceding_train_delayed,trains_queued_in_section,cumulative_delay_minutes,previous_station_delay,stop_duration,num_remaining_stops,actual_delay_minutes
11231,Express,2026-12-22,12,1,DR,8,600,1,fog,False,0.22,2,1,1,351.1,70.3,4,1,84.2
11231,Express,2026-12-22,12,1,CSMT,9,609,1,fog,False,0.14,3,1,0,435.3,84.2,0,0,90.5
17818,Mail,2026-12-22,12,1,CSMT,0,0,15,fog,False,0.0,0,0,0,0.0,0.0,0,5,0.0
17818,Mail,2026-12-22,12,1,DR,1,9,16,fog,False,0.48,1,0,0,0.0,0.0,6,4,7.2
17818,Mail,2026-12-22,12,1,TNA,2,34,16,fog,False,0.16,4,0,1,7.2,7.2,6,3,22.7
17818,Mail,2026-12-22,12,1,PNVL,3,69,16,fog,False,0.59,1,1,0,29.9,22.7,6,2,32.1
17818,Mail,2026-12-22,12,1,RN,4,307,19,fog,False,0.48,3,1,0,62.0,32.1,6,1,52.4
17818,Mail,2026-12-22,12,1,SWV,5,495,22,fog,False,0.47,2,1,0,114.4,52.4,0,0,60.1
13564,Vande Bharat,2026-12-22,12,1,SWV,0,0,5,fog,False,0.0,1,0,0,0.0,0.0,0,5,0.0
13564,Vande Bharat,2026-12-22,12,1,RN,1,188,7,fog,False,0.24,2,0,0,0.0,0.0,2,4,5.3
13564,Vande Bharat,2026-12-22,12,1,PNVL,2,426,10,fog,False,0.73,2,0,1,5.3,5.3,2,3,21.8
13564,Vande Bharat,2026-12-22,12,1,TNA,3,461,10,fog,False,0.39,1,1,0,27.1,21.8,2,2,36.9
13564,Vande Bharat,2026-12-22,12,1,DR,4,486,11,fog,False,0.47,3,1,0,64.0,36.9,2,1,52.1
13564,Vande Bharat,2026-12-22,12,1,CSMT,5,495,11,fog,False,0.8,1,1,0,116.1,52.1,0,0,63.1
12169,Superfast,2026-12-22,12,1,PUNE,0,0,6,fog,False,0.0,1,0,0,0.0,0.0,0,7,0.0
12169,Superfast,2026-12-22,12,1,DD,1,76,7,fog,False,0.44,1,0,0,0.0,0.0,2,6,11.2
12169,Superfast,2026-12-22,12,1,MMR,2,69,6,fog,False,0.18,1,0,0,11.2,11.2,2,5,17.5
12169,Superfast,2026-12-22,12,1,BSL,3,252,9,fog,False,0.44,1,1,0,28.7,17.5,2,4,30.0
12169,Superfast,2026-12-22,12,1,AK,4,391,10,fog,False,0.6,1,1,0,58.7,30.0,2,3,45.3
12169,Superfast,2026-12-22,12,1,BD,5,470,11,fog,False,0.34,3,1,1,104.0,45.3,2,2,65.2
12169,Superfast,2026-12-22,12,1,WR,6,565,13,fog,False,0.42,0,1,0,169.2,65.2,2,1,70.5
12169,Superfast,2026-12-22,12,1,NGP,7,645,14,fog,False,0.51,2,1,0,239.7,70.5,0,0,77.9
22014,Vande Bharat,2026-12-22,12,1,NGP,0,0,19,fog,False,0.0,2,1,0,0.0,0.0,0,7,0.0
22014,Vande Bharat,2026-12-22,12,1,WR,1,80,20,fog,False,0.28,1,0,0,0.0,0.0,2,6,9.5
22014,Vande Bharat,2026-12-22,12,1,BD,2,175,21,fog,False,0.12,1,0,0,9.5,9.5,2,5,19.1
22014,Vande Bharat,2026-12-22,12,1,AK,3,254,22,fog,False,0.37,4,1,0,28.6,19.1,2,4,39.7
22014,Vande Bharat,2026-12-22,12,1,BSL,4,393,0,fog,False,0.31,1,1,0,68.3,39.7,2,3,44.0
22014,Vande Bharat,2026-12-22,12,1,MMR,5,576,2,fog,False,0.15,0,1,0,112.3,44.0,2,2,61.8
22014,Vande Bharat,2026-12-22,12,1,DD,6,569,2,fog,False,0.19,1,1,0,174.1,61.8,2,1,68.5
22014,Vande Bharat,2026-12-22,12,1,PUNE,7,645,3,fog,False,0.36,1,1,0,242.6,68.5,0,0,76.9
18451,Vande Bharat,2026-12-22,12,1,NGP,0,0,6,fog,False,0.0,0,0,0,0.0,0.0,0,9,0.0
18451,Vande Bharat,2026-12-22,12,1,WR,1,80,7,fog,False,0.21,2,1,2,0.0,0.0,2,8,19.9
18451,Vande Bharat,2026-12-22,12,1,BD,2,175,8,fog,False,0.42,1,1,0,19.9,19.9,2,7,33.2
18451,Vande Bharat,2026-12-22,12,1,AK,3,254,9,fog,False,0.57,1,1,0,53.1,33.2,2,6,52.5
18451,Vande Bharat,2026-12-22,12,1,BSL,4,393,11,fog,False,0.33,1,1,0,105.6,52.5,2,5,62.7
18451,Vande Bharat,2026-12-22,12,1,MMR,5,576,13,fog,False,0.49,0,1,0,168.3,62.7,2,4,69.4
18451,Vande Bharat,2026-12-22,12,1,DD,6,569,13,fog,False,0.12,0,1,0,237.7,69.4,2,3,74.8
18451,Vande Bharat,2026-12-22,12,1,PUNE,7,645,14,fog,False,0.18,3,1,0,312.5,74.8,2,2,82.5
18451,Vande Bharat,2026-12-22,12,1,MRJ,8,366,11,fog,False,0.54,1,1,0,395.0,82.5,2,1,87.4
18451,Vande Bharat,2026-12-22,12,1,KOP,9,319,10,fog,False,0.64,2,1,0,482.4,87.4,0,0,92.6
12527,Intercity,2026-12-22,12,1,KOP,0,0,9,fog,False,0.0,0,0,0,0.0,0.0,0,9,0.0
12527,Intercity,2026-12-22,12,1,MRJ,1,47,9,fog,False,0.29,0,0,0,0.0,0.0,4,8,12.7
12527,Intercity,2026-12-22,12,1,PUNE,2,326,13,fog,False,0.31,1,0,0,12.7,12.7,4,7,19.2
12527,Intercity,2026-12-22,12,1,DD,3,250,12,fog,False,0.4,1,1,0,31.9,19.2,4,6,28.3
12527,Intercity,2026-12-22,12,1,MMR,4,257,12,fog,False,0.31,1,1,0,60.2,28.3,4,5,36.6
12527,Intercity,2026-12-22,12,1,BSL,5,74,9,fog,False,0.4,0,1,0,96.8,36.6,4,4,47.9
12527,Intercity,2026-12-22,12,1,AK,6,65,9,fog,False,0.27,1,1,0,144.7,47.9,4,3,62.6
12527,Intercity,2026-12-22,12,1,BD,7,144,10,fog,False,0.32,0,1,0,207.3,62.6,4,2,72.1
12527,Intercity,2026-12-22,12,1,WR,8,239,12,fog,False,0.07,2,1,0,279.4,72.1,4,1,74.0
12527,Intercity,2026-12-22,12,1,NGP,9,319,13,fog,False,0.38,2,1,0,353.4,74.0,0,0,74.8
20501,Mail,2026-12-27,12,2,CSMT,0,0,22,clear,False,0.0,0,0,0,0.0,0.0,0,10,0.0
20501,Mail,2026-12-27,12,2,DR,1,9,23,clear,False,0.48,1,0,0,0.0,0.0,6,9,1.5
20501,Mail,2026-12-27,12,2,TNA,2,34,23,clear,False,0.42,1,0,0,1.5,1.5,6,8,2.2
20501,Mail,2026-12-27,12,2,KYN,3,54,23,clear,False,0.33,0,0,0,3.7,2.2,6,7,2.3
20501,Mail,2026-12-27,12,2,KJT,4,100,0,clear,False,0.22,1,0,0,6.0,2.3,6,6,3.2
20501,Mail,2026-12-27,12,2,LNL,5,128,0,clear,False,0.09,2,1,1,9.2,3.2,6,5,15.4
20501,Mail,2026-12-27,12,2,SVJR,6,190,1,clear,False,0.37,2,1,0,24.6,15.4,6,4,18.1
20501,Mail,2026-12-27,12,2,PUNE,7,192,1,clear,False,0.3,2,1,3,42.7,18.1,6,3,34.3
20501,Mail,2026-12-27,12,2,DD,8,268,2,clear,False,0.44,1,1,0,77.0,34.3,6,2,38.5
20501,Mail,2026-12-27,12,2,KWV,9,377,3,clear,False,0.5,1,1,0,115.5,38.5,6,1,41.8
20501,Mail,2026-12-27,12,2,SUR,10,455,4,clear,False,0.59,3,1,0,157.3,41.8,0,0,51.0
18486,Mail,2026-12-27,12,2,SUR,0,0,5,clear,False,0.0,3,0,0,0.0,0.0,0,10,0.0
18486,Mail,2026-12-27,12,2,KWV,1,78,6,clear,False,0.13,1,0,0,0.0,0.0,6,9,0.6
18486,Mail,2026-12-27,12,2,DD,2,187,7,clear,False,0.49,1,1,0,0.6,0.6,6,8,14.1
18486,Mail,2026-12-27,12,2,PUNE,3,263,8,clear,False,0.79,1,0,0,14.7,14.1,6,7,22.2
18486,Mail,2026-12-27,12,2,SVJR,4,265,8,clear,False,0.18,1,1,0,36.9,22.2,6,6,27.9
18486,Mail,2026-12-27,12,2,LNL,5,327,9,clear,False,0.68,1,1,0,64.8,27.9,6,5,36.9
18486,Mail,2026-12-27,12,2,KJT,6,355,9,clear,False,0.43,1,1,0,101.7,36.9,6,4,44.0
18486,Mail,2026-12-27,12,2,KYN,7,401,10,clear,False,0.49,1,1,0,145.7,44.0,6,3,50.0
18486,Mail,2026-12-27,12,2,TNA,8,421,10,clear,False,0.78,2,1,0,195.7,50.0,6,2,55.2
18486,Mail,2026-12-27,12,2,DR,9,446,10,clear,False,0.78,0,1,0,250.9,55.2,6,1,62.9
18486,Mail,2026-12-27,12,2,CSMT,10,455,10,clear,False,0.93,2,1,0,313.8,62.9,0,0,72.0
22370,Superfast,2026-12-27,12,2,CSMT,0,0,10,clear,False,0.0,2,0,0,0.0,0.0,0,8,2.0
22370,Superfast,2026-12-27,12,2,DR,1,9,10,clear,False,0.61,1,0,0,2.0,2.0,2,7,9.1
22370,Superfast,2026-12-27,12,2,TNA,2,34,10,clear,False,0.66,2,1,0,11.1,9.1,2,6,21.6
22370,Superfast,2026-12-27,12,2,KYN,3,54,11,clear,False,0.22,3,1,0,32.7,21.6,2,5,55.6
22370,Superfast,2026-12-27,12,2,LNL,4,128,11,clear,False,0.37,3,1,0,88.3,55.6,2,4,63.9
22370,Superfast,2026-12-27,12,2,PUNE,5,192,12,clear,False,0.33,1,1,0,152.2,63.9,2,3,67.0
22370,Superfast,2026-12-27,12,2,MRJ,6,471,16,clear,False,0.38,0,1,0,219.2,67.0,2,2,69.8
22370,Superfast,2026-12-27,12,2,SLI,7,478,16,clear,False,0.32,3,1,0,289.0,69.8,2,1,72.7
22370,Superfast,2026-12-27,12,2,KOP,8,518,16,clear,False,0.19,1,1,0,361.7,72.7,0,0,72.9
15901,Mail,2026-12-27,12,2,KOP,0,0,16,clear,False,0.0,1,0,0,0.0,0.0,0,8,0.0
15901,Mail,2026-12-27,12,2,SLI,1,40,17,clear,False,0.45,1,0,0,0.0,0.0,6,7,4.5
15901,Mail,2026-12-27,12,2,MRJ,2,47,17,clear,False,0.57,0,0,0,4.5,4.5,6,6,8.1
15901,Mail,2026-12-27,12,2,PUNE,3,326,20,clear,False,0.4,1,0,0,12.6,8.1,6,5,10.6
15901,Mail,2026-12-27,12,2,LNL,4,390,21,clear,False,0.23,1,0,0,23.2,10.6,6,4,17.2
15901,Mail,2026-12-27,12,2,KYN,5,464,22,clear,False,0.25,2,1,0,40.4,17.2,6,3,25.0
15901,Mail,2026-12-27,12,2,TNA,6,484,22,clear,False,0.19,2,1,0,65.4,25.0,6,2,28.2
15901,Mail,2026-12-27,12,2,DR,7,509,22,clear,False,0.43,1,1,0,93.6,28.2,6,1,38.5
15901,Mail,2026-12-27,12,2,CSMT,8,518,22,clear,False,0.17,3,1,1,132.1,38.5,0,0,45.7
16772,Mail,2026-12-27,12,2,CSMT,0,0,8,clear,False,0.0,1,0,0,0.0,0.0,0,15,0.0
16772,Mail,2026-12-27,12,2,DR,1,9,9,clear,False,0.34,2,1,0,0.0,0.0,6,14,7.7
16772,Mail,2026-12-27,12,2,TNA,2,34,9,clear,False,0.55,1,1,0,7.7,7.7,6,13,16.9
16772,Mail,2026-12-27,12,2,KYN,3,54,9,clear,False,0.33,2,1,0,24.6,16.9,6,12,27.4
16772,Mail,2026-12-27,12,2,IGP,4,137,10,clear,False,0.92,0,1,0,52.0,27.4,6,11,41.8
16772,Mail,2026-12-27,12,2,NK,5,188,11,clear,False,0.72,1,1,0,93.8,41.8,6,10,52.8
16772,Mail,2026-12-27,12,2,MMR,6,261,12,clear,False,0.17,0,1,0,146.6,52.8,6,9,50.8
16772,Mail,2026-12-27,12,2,CSN,7,328,13,clear,False,0.52,3,1,0,197.4,50.8,6,8,55.1
16772,Mail,2026-12-27,12,2,JL,8,420,14,clear,False,0.68,1,1,0,252.5,55.1,6,7,57.9
16772,Mail,2026-12-27,12,2,BSL,9,444,14,clear,False,0.43,3,1,3,310.4,57.9,6,6,69.1
16772,Mail,2026-12-27,12,2,MKU,10,494,15,clear,False,0.71,1,1,0,379.5,69.1,6,5,68.9
16772,Mail,2026-12-27,12,2,AK,11,583,16,clear,False,0.24,2,1,0,448.4,68.9,6,4,69.4
16772,Mail,2026-12-27,12,2,BD,12,662,17,clear,False,0.46,2,1,1,517.8,69.4,6,3,73.1
16772,Mail,2026-12-27,12,2,WR,13,757,18,clear,False,0.19,2,1,1,590.9,73.1,6,2,77.4
16772,Mail,2026-12-27,12,2,NGP,14,837,19,clear,False,0.22,1,1,0,668.3,77.4,6,1,81.8
16772,Mail,2026-12-27,12,2,G,15,967,21,clear,False,0.56,1,1,0,750.1,81.8,0,0,80.9
18451,Vande Bharat,2026-12-27,12,2,G,0,0,11,clear,False,0.0,1,0,0,0.0,0.0,0,15,0.0
18451,Vande Bharat,2026-12-27,12,2,NGP,1,130,13,clear,False,0.46,1,0,0,0.0,0.0,2,14,1.0
18451,Vande Bharat,2026-12-27,12,2,WR,2,210,14,clear,False,0.61,1,0,0,1.0,1.0,2,13,3.5
18451,Vande Bharat,2026-12-27,12,2,BD,3,305,15,clear,False,0.5,3,0,1,4.5,3.5,2,12,7.8
18451,Vande Bharat,2026-12-27,12,2,AK,4,384,16,clear,False,0.11,1,0,0,12.3,7.8,2,11,7.7
18451,Vande Bharat,2026-12-27,12,2,MKU,5,473,17,clear,False,1.0,1,0,0,20.0,7.7,2,10,13.5
18451,Vande Bharat,2026-12-27,12,2,BSL,6,523,18,clear,False,0.52,1,1,0,33.5,13.5,2,9,19.1
18451,Vande Bharat,2026-12-27,12,2,JL,7,547,18,clear,False,0.31,0,1,0,52.6,19.1,2,8,24.8
18451,Vande Bharat,2026-12-27,12,2,CSN,8,639,19,clear,False,0.69,4,1,0,77.4,24.8,2,7,39.5
18451,Vande Bharat,2026-12-27,12,2,MMR,9,706,20,clear,False,0.41,1,1,0,116.9,39.5,2,6,47.0
18451,Vande Bharat,2026-12-27,12,2,NK,10,779,21,clear,False,0.74,1,1,0,163.9,47.0,2,5,52.6
18451,Vande Bharat,2026-12-27,12,2,IGP,11,830,22,clear,False,0.24,2,1,0,216.5,52.6,2,4,56.5
18451,Vande Bharat,2026-12-27,12,2,KYN,12,913,23,clear,False,0.3,2,1,1,273.0,56.5,2,3,62.6
18451,Vande Bharat,2026-12-27,12,2,TNA,13,933,23,clear,False,0.16,2,1,2,335.6,62.6,2,2,70.0
18451,Vande Bharat,2026-12-27,12,2,DR,14,958,23,clear,False,0.13,1,1,0,405.6,70.0,2,1,66.2
18451,Vande Bharat,2026-12-27,12,2,CSMT,15,967,23,clear,False,0.26,0,1,0,471.8,66.2,0,0,67.0
16942,Superfast,2026-12-27,12,2,CSMT,0,0,6,clear,False,0.0,1,0,0,0.0,0.0,0,9,0.0
16942,Superfast,2026-12-27,12,2,DR,1,9,6,clear,False,0.49,1,1,0,0.0,0.0,2,8,5.8
16942,Superfast,2026-12-27,12,2,TNA,2,34,7,clear,False,0.71,0,0,0,5.8,5.8,2,7,12.1
16942,Superfast,2026-12-27,12,2,KYN,3,54,7,clear,False,0.27,1,0,0,17.9,12.1,2,6,13.0
16942,Superfast,2026-12-27,12,2,IGP,4,137,8,clear,False,0.45,1,0,0,30.9,13.0,2,5,16.7
16942,Superfast,2026-12-27,12,2,NK,5,188,9,clear,False,0.76,0,1,0,47.6,16.7,2,4,24.2
16942,Superfast,2026-12-27,12,2,MMR,6,261,10,clear,False,0.98,0,1,0,71.8,24.2,2,3,39.2
16942,Superfast,2026-12-27,12,2,AWB,7,375,11,clear,False,0.26,1,1,0,111.0,39.2,2,2,42.9
16942,Superfast,2026-12-27,12,2,J,8,438,12,clear,False,0.18,2,1,0,153.9,42.9,2,1,46.7
16942,Superfast,2026-12-27,12,2,NED,9,609,14,clear,False,0.46,3,1,0,200.6,46.7,0,0,53.3
11046,Mail,2026-12-27,12,2,NED,0,0,9,clear,False,0.0,4,0,1,0.0,0.0,0,9,2.8
11046,Mail,2026-12-27,12,2,J,1,171,12,clear,False,0.37,3,1,0,2.8,2.8,6,8,17.0
11046,Mail,2026-12-27,12,2,AWB,2,234,12,clear,False,0.26,2,1,0,19.8,17.0,6,7,25.6
11046,Mail,2026-12-27,12,2,MMR,3,348,14,clear,False,0.71,1,1,0,45.4,25.6,6,6,35.3
11046,Mail,2026-12-27,12,2,NK,4,421,15,clear,False,0.15,1,1,0,80.7,35.3,6,5,38.6
11046,Mail,2026-12-27,12,2,IGP,5,472,15,clear,False,0.32,0,1,0,119.3,38.6,6,4,43.7
11046,Mail,2026-12-27,12,2,KYN,6,555,16,clear,False,0.37,1,1,0,163.0,43.7,6,3,50.1
11046,Mail,2026-12-27,12,2,TNA,7,575,17,clear,False,0.68,1,1,0,213.1,50.1,6,2,56.0
11046,Mail,2026-12-27,12,2,DR,8,600,17,clear,False,0.46,1,1,0,269.1,56.0,6,1,60.8
11046,Mail,2026-12-27,12,2,CSMT,9,609,17,clear,False,0.68,3,1,0,329.9,60.8,0,0,64.5
11996,Vande Bharat,2026-12-27,12,2,CSMT,0,0,22,clear,False,0.0,1,1,0,0.0,0.0,0,5,0.0
11996,Vande Bharat,2026-12-27,12,2,DR,1,9,23,clear,False,0.46,1,0,0,0.0,0.0,2,4,2.0
11996,Vande Bharat,2026-12-27,12,2,TNA,2,34,23,clear,False,0.29,1,1,0,2.0,2.0,2,3,5.6
11996,Vande Bharat,2026-12-27,12,2,PNVL,3,69,23,clear,False,0.22,0,0,0,7.6,5.6,2,2,5.4
11996,Vande Bharat,2026-12-27,12,2,RN,4,307,2,clear,False,0.36,1,0,0,13.0,5.4,2,1,5.8
11996,Vande Bharat,2026-12-27,12,2,SWV,5,495,5,clear,False,0.31,1,0,0,18.8,5.8,0,0,5.4
18433,Express,2026-12-27,12,2,SWV,0,0,14,clear,False,0.0,2,1,1,0.0,0.0,0,5,0.0
18433,Express,2026-12-27,12,2,RN,1,188,16,clear,False,0.31,1,0,0,0.0,0.0,4,4,2.4
18433,Express,2026-12-27,12,2,PNVL,2,426,19,clear,False,0.86,1,0,0,2.4,2.4,4,3,14.8
18433,Express,2026-12-27,12,2,TNA,3,461,19,clear,False,0.54,1,0,0,17.2,14.8,4,2,17.1
18433,Express,2026-12-27,12,2,DR,4,486,20,clear,False,0.53,1,1,0,34.3,17.1,4,1,32.0
18433,Express,2026-12-27,12,2,CSMT,5,495,20,clear,False,0.31,1,1,0,66.3,32.0,0,0,40.3
17132,Express,2026-12-27,12,2,PUNE,0,0,22,clear,False,0.0,1,1,0,0.0,0.0,0,7,4.7
17132,Express,2026-12-27,12,2,DD,1,76,23,clear,False,0.43,1,0,0,4.7,4.7,4,6,4.4
17132,Express,2026-12-27,12,2,MMR,2,69,23,clear,False,0.48,1,1,0,9.1,4.4,4,5,9.5
17132,Express,2026-12-27,12,2,BSL,3,252,1,clear,False,0.62,0,0,0,18.6,9.5,4,4,9.3
17132,Express,2026-12-27,12,2,AK,4,391,3,clear,False,0.6,1,0,0,27.9,9.3,4,3,10.6
17132,Express,2026-12-27,12,2,BD,5,470,4,clear,False,0.22,1,0,0,38.5,10.6,4,2,11.4
17132,Express,2026-12-27,12,2,WR,6,565,5,clear,False,0.37,3,0,2,49.9,11.4,4,1,22.8
17132,Express,2026-12-27,12,2,NGP,7,645,6,clear,False,0.6,0,1,0,72.7,22.8,0,0,28.4
16761,Express,2026-12-27,12,2,NGP,0,0,6,clear,False,0.0,0,0,0,0.0,0.0,0,7,0.0
16761,Express,2026-12-27,12,2,WR,1,80,7,clear,False,0.47,1,0,0,0.0,0.0,4,6,1.1
16761,Express,2026-12-27,12,2,BD,2,175,9,clear,False,0.89,0,0,0,1.1,1.1,4,5,5.8
16761,Express,2026-12-27,12,2,AK,3,254,10,clear,False,0.68,0,0,0,6.9,5.8,4,4,10.2
16761,Express,2026-12-27,12,2,BSL,4,393,11,clear,False,0.3,1,0,0,17.1,10.2,4,3,14.4
16761,Express,2026-12-27,12,2,MMR,5,576,14,clear,False,0.46,1,0,0,31.5,14.4,4,2,13.1
16761,Express,2026-12-27,12,2,DD,6,569,13,clear,False,0.41,1,0,0,44.6,13.1,4,1,13.4
16761,Express,2026-12-27,12,2,PUNE,7,645,14,clear,False,0.25,2,0,0,58.0,13.4,0,0,14.1
22513,Express,2026-12-27,12,2,NGP,0,0,18,clear,False,0.0,1,1,0,0.0,0.0,0,9,10.3
22513,Express,2026-12-27,12,2,WR,1,80,19,clear,False,0.2,2,1,1,10.3,10.3,4,8,19.4
22513,Express,2026-12-27,12,2,BD,2,175,20,clear,False,0.53,4,1,0,29.7,19.4,4,7,35.2
22513,Express,2026-12-27,12,2,AK,3,254,21,clear,False,0.44,1,1,0,64.9,35.2,4,6,39.3
22513,Express,2026-12-27,12,2,BSL,4,393,23,clear,False,0.4,0,1,0,104.2,39.3,4,5,46.9
22513,Express,2026-12-27,12,2,MMR,5,576,1,clear,False,0.17,1,1,0,151.1,46.9,4,4,48.8
22513,Express,2026-12-27,12,2,DD,6,569,1,clear,False,0.55,1,1,0,199.9,48.8,4,3,51.5
22513,Express,2026-12-27,12,2,PUNE,7,645,2,clear,False,0.35,0,1,0,251.4,51.5,4,2,54.4
22513,Express,2026-12-27,12,2,MRJ,8,366,23,clear,False,0.36,0,1,0,305.8,54.4,4,1,56.2
22513,Express,2026-12-27,12,2,KOP,9,319,22,clear,False,0.56,1,1,0,362.0,56.2,0,0,56.2
18242,Mail,2026-12-27,12,2,KOP,0,0,12,clear,False,0.0,1,0,0,0.0,0.0,0,9,13.5
18242,Mail,2026-12-27,12,2,MRJ,1,47,13,clear,False,0.27,2,0,0,13.5,13.5,6,8,13.6
18242,Mail,2026-12-27,12,2,PUNE,2,326,16,clear,False,0.23,1,0,0,27.1,13.6,6,7,12.1
18242,Mail,2026-12-27,12,2,DD,3,250,15,clear,False,0.52,4,1,0,39.2,12.1,6,6,22.2
18242,Mail,2026-12-27,12,2,MMR,4,257,15,clear,False,0.59,3,1,1,61.4,22.2,6,5,37.3
18242,Mail,2026-12-27,12,2,BSL,5,74,13,clear,False,0.56,1,1,0,98.7,37.3,6,4,44.2
18242,Mail,2026-12-27,12,2,AK,6,65,13,clear,False,0.33,1,1,0,142.9,44.2,6,3,49.2
18242,Mail,2026-12-27,12,2,BD,7,144,14,clear,False,0.35,0,1,0,192.1,49.2,6,2,51.8
18242,Mail,2026-12-27,12,2,WR,8,239,15,clear,False,0.28,0,1,0,243.9,51.8,6,1,53.8
18242,Mail,2026-12-27,12,2,NGP,9,319,16,clear,False,0.3,2,1,0,297.7,53.8,0,0,58.6
18532,Vande Bharat,2026-12-14,12,0,CSMT,0,0,21,clear,False,0.0,1,0,0,0.0,0.0,0,10,0.0
18532,Vande Bharat,2026-12-14,12,0,DR,1,9,21,clear,False,0.24,1,1,0,0.0,0.0,2,9,9.9
18532,Vande Bharat,2026-12-14,12,0,TNA,2,34,22,clear,False,0.15,0,0,0,9.9,9.9,2,8,11.4
18532,Vande Bharat,2026-12-14,12,0,KYN,3,54,22,clear,False,0.55,2,0,1,21.3,11.4,2,7,15.4
18532,Vande Bharat,2026-12-14,12,0,KJT,4,100,22,clear,False,0.61,3,1,1,36.7,15.4,2,6,33.0
18532,Vande Bharat,2026-12-14,12,0,LNL,5,128,23,clear,False,0.35,0,1,0,69.7,33.0,2,5,35.4
18532,Vande Bharat,2026-12-14,12,0,SVJR,6,190,23,clear,False,0.39,1,1,0,105.1,35.4,2,4,38.5
18532,Vande Bharat,2026-12-14,12,0,PUNE,7,192,23,clear,False,0.17,1,1,0,143.6,38.5,2,3,40.4
18532,Vande Bharat,2026-12-14,12,0,DD,8,268,0,clear,False,0.3,1,1,0,184.0,40.4,2,2,44.6
18532,Vande Bharat,2026-12-14,12,0,KWV,9,377,2,clear,False,0.43,1,1,0,228.6,44.6,2,1,48.7
18532,Vande Bharat,2026-12-14,12,0,SUR,10,455,3,clear,False,0.52,1,1,0,277.3,48.7,0,0,52.6
16752,Express,2026-12-14,12,0,SUR,0,0,18,clear,False,0.0,2,0,0,0.0,0.0,0,10,0.0
16752,Express,2026-12-14,12,0,KWV,1,78,19,clear,False,0.34,1,0,0,0.0,0.0,4,9,7.6
16752,Express,2026-12-14,12,0,DD,2,187,20,clear,False,0.72,2,1,1,7.6,7.6,4,8,23.2
16752,Express,2026-12-14,12,0,PUNE,3,263,21,clear,False,0.21,1,1,0,30.8,23.2,4,7,33.7
16752,Express,2026-12-14,12,0,SVJR,4,265,21,clear,False,0.09,2,1,2,64.5,33.7,4,6,49.3
16752,Express,2026-12-14,12,0,LNL,5,327,22,clear,False,0.56,1,1,0,113.8,49.3,4,5,53.7
16752,Express,2026-12-14,12,0,KJT,6,355,22,clear,False,0.14,1,1,0,167.5,53.7,4,4,53.0
16752,Express,2026-12-14,12,0,KYN,7,401,23,clear,False,0.38,1,1,0,220.5,53.0,4,3,50.8
16752,Express,2026-12-14,12,0,TNA,8,421,23,clear,False,0.33,0,1,0,271.3,50.8,4,2,50.1
16752,Express,2026-12-14,12,0,DR,9,446,23,clear,False,0.12,1,1,0,321.4,50.1,4,1,48.9
16752,Express,2026-12-14,12,0,CSMT,10,455,23,clear,False,0.58,0,1,0,370.3,48.9,0,0,48.5
18565,Express,2026-12-14,12,0,CSMT,0,0,13,clear,False,0.0,1,0,0,0.0,0.0,0,8,0.0
18565,Express,2026-12-14,12,0,DR,1,9,13,clear,False,0.68,0,0,0,0.0,0.0,4,7,0.6
18565,Express,2026-12-14,12,0,TNA,2,34,13,clear,False,0.67,1,0,0,0.6,0.6,4,6,1.8
18565,Express,2026-12-14,12,0,KYN,3,54,13,clear,False,0.52,4,0,0,2.4,1.8,4,5,8.3
18565,Express,2026-12-14,12,0,LNL,4,128,14,clear,False,0.07,3,0,0,10.7,8.3,4,4,13.0
18565,Express,2026-12-14,12,0,PUNE,5,192,15,clear,False,0.27,1,0,0,23.7,13.0,4,3,12.5
18565,Express,2026-12-14,12,0,MRJ,6,471,19,clear,False,0.31,4,0,1,36.2,12.5,4,2,24.4
18565,Express,2026-12-14,12,0,SLI,7,478,19,clear,False,0.23,2,1,0,60.6,24.4,4,1,64.6
18565,Express,2026-12-14,12,0,KOP,8,518,19,clear,False,0.92,1,1,0,125.2,64.6,0,0,71.0
18199,Intercity,2026-12-14,12,0,KOP,0,0,14,clear,False,0.0,1,0,0,0.0,0.0,0,8,0.0
18199,Intercity,2026-12-14,12,0,SLI,1,40,14,clear,False,0.23,2,0,0,0.0,0.0,4,7,2.1
18199,Intercity,2026-12-14,12,0,MRJ,2,47,15,clear,False,0.16,1,0,0,2.1,2.1,4,6,2.9
18199,Intercity,2026-12-14,12,0,PUNE,3,326,18,clear,False,0.49,1,0,0,5.0,2.9,4,5,6.2
18199,Intercity,2026-12-14,12,0,LNL,4,390,19,clear,False,0.43,1,0,0,11.2,6.2,4,4,8.6
18199,Intercity,2026-12-14,12,0,KYN,5,464,20,clear,False,0.66,3,0,1,19.8,8.6,4,3,22.5
18199,Intercity,2026-12-14,12,0,TNA,6,484,20,clear,False,0.26,0,1,0,42.3,22.5,4,2,28.8
18199,Intercity,2026-12-14,12,0,DR,7,509,20,clear,False,0.38,2,1,0,71.1,28.8,4,1,38.6
18199,Intercity,2026-12-14,12,0,CSMT,8,518,20,clear,False,0.9,2,1,0,109.7,38.6,0,0,42.1
16072,Vande Bharat,2026-12-14,12,0,CSMT,0,0,15,clear,False,0.0,1,1,0,0.0,0.0,0,15,0.0
